Epochs	TrainError	TestError
816		0.0089070		0.0087953
817		0.0088762		0.0087652
818		0.0088456		0.0087352
819		0.0088151		0.0087055
820		0.0087848		0.0086759
821		0.0087548		0.0086465
822		0.0087248		0.0086172
823		0.0086951		0.0085881
824		0.0086655		0.0085592
825		0.0086361		0.0085305
826		0.0086069		0.0085019
827		0.0085779		0.0084735
828		0.0085490		0.0084453
829		0.0085203		0.0084172
830		0.0084917		0.0083893
831		0.0084633		0.0083615
832		0.0084351		0.0083339
833		0.0084071		0.0083064
834		0.0083792		0.0082792
835		0.0083514		0.0082520
836		0.0083238		0.0082250
837		0.0082964		0.0081982
838		0.0082691		0.0081715
839		0.0082420		0.0081450
840		0.0082151		0.0081186
841		0.0081882		0.0080924
842		0.0081616		0.0080663
843		0.0081351		0.0080403
844		0.0081087		0.0080145
845		0.0080825		0.0079889
846		0.0080565		0.0079633
847		0.0080305		0.0079380
848		0.0080048		0.0079127
849		0.0079791		0.0078876
850		0.0079536		0.0078627
851		0.0079283		0.0078379
852		0.0079031		0.0078132
853		0.0078780		0.0077886
854		0.0078531		0.0077642
855		0.0078283		0.0077399
856		0.0078036		0.0077158
857		0.0077791		0.0076917
858		0.0077547		0.0076678
859		0.0077304		0.0076441
860		0.0077063		0.0076204
861		0.0076823		0.0075969
862		0.0076584		0.0075735
863		0.0076347		0.0075503
864		0.0076111		0.0075272
865		0.0075876		0.0075041
866		0.0075642		0.0074813
867		0.0075410		0.0074585
868		0.0075179		0.0074358
869		0.0074949		0.0074133
870		0.0074721		0.0073909
871		0.0074493		0.0073686
872		0.0074267		0.0073464
873		0.0074042		0.0073244
874		0.0073818		0.0073024
875		0.0073595		0.0072806
876		0.0073374		0.0072589
877		0.0073153		0.0072373
878		0.0072934		0.0072158
879		0.0072716		0.0071944
880		0.0072499		0.0071731
881		0.0072284		0.0071520
882		0.0072069		0.0071309
883		0.0071855		0.0071100
884		0.0071643		0.0070892
885		0.0071432		0.0070684
886		0.0071221		0.0070478
887		0.0071012		0.0070273
888		0.0070804		0.0070069
889		0.0070597		0.0069866
890		0.0070391		0.0069664
891		0.0070186		0.0069463
892		0.0069982		0.0069263
893		0.0069780		0.0069064
894		0.0069578		0.0068865
895		0.0069377		0.0068668
896		0.0069177		0.0068472
897		0.0068978		0.0068277
898		0.0068781		0.0068083
899		0.0068584		0.0067890
900		0.0068388		0.0067698
901		0.0068193		0.0067507
902		0.0067999		0.0067317
903		0.0067807		0.0067127
904		0.0067615		0.0066939
905		0.0067424		0.0066751
906		0.0067234		0.0066565
907		0.0067045		0.0066379
908		0.0066856		0.0066195
909		0.0066669		0.0066011
910		0.0066483		0.0065828
911		0.0066298		0.0065646
912		0.0066113		0.0065465
913		0.0065930		0.0065284
914		0.0065747		0.0065105
915		0.0065565		0.0064927
916		0.0065384		0.0064749
917		0.0065204		0.0064572
918		0.0065025		0.0064396
919		0.0064847		0.0064221
920		0.0064669		0.0064047
921		0.0064493		0.0063873
922		0.0064317		0.0063701
923		0.0064142		0.0063529
924		0.0063968		0.0063358
925		0.0063795		0.0063188
926		0.0063622		0.0063018
927		0.0063451		0.0062850
928		0.0063280		0.0062682
929		0.0063110		0.0062515
930		0.0062941		0.0062349
931		0.0062773		0.0062183
932		0.0062605		0.0062019
933		0.0062439		0.0061855
934		0.0062273		0.0061692
935		0.0062107		0.0061530
936		0.0061943		0.0061368
937		0.0061779		0.0061207
938		0.0061616		0.0061047
939		0.0061454		0.0060888
940		0.0061293		0.0060729
941		0.0061132		0.0060571
942		0.0060972		0.0060414
943		0.0060813		0.0060258
944		0.0060655		0.0060102
945		0.0060497		0.0059947
946		0.0060340		0.0059792
947		0.0060184		0.0059639
948		0.0060029		0.0059486
949		0.0059874		0.0059334
950		0.0059720		0.0059182
951		0.0059566		0.0059031
952		0.0059414		0.0058881
953		0.0059262		0.0058732
954		0.0059110		0.0058583
955		0.0058960		0.0058435
956		0.0058810		0.0058287
957		0.0058661		0.0058141
958		0.0058512		0.0057994
959		0.0058364		0.0057849
960		0.0058217		0.0057704
961		0.0058070		0.0057560
962		0.0057924		0.0057416
963		0.0057779		0.0057273
964		0.0057634		0.0057131
965		0.0057490		0.0056989
966		0.0057347		0.0056848
967		0.0057204		0.0056708
968		0.0057062		0.0056568
969		0.0056920		0.0056429
970		0.0056780		0.0056290
971		0.0056639		0.0056152
972		0.0056500		0.0056015
973		0.0056361		0.0055878
974		0.0056222		0.0055742
975		0.0056085		0.0055606
976		0.0055947		0.0055471
977		0.0055811		0.0055337
978		0.0055675		0.0055203
979		0.0055539		0.0055069
980		0.0055405		0.0054937
981		0.0055270		0.0054805
982		0.0055137		0.0054673
983		0.0055004		0.0054542
984		0.0054871		0.0054411
985		0.0054739		0.0054282
986		0.0054608		0.0054152
987		0.0054477		0.0054023
988		0.0054346		0.0053895
989		0.0054217		0.0053767
990		0.0054088		0.0053640
991		0.0053959		0.0053514
992		0.0053831		0.0053387
993		0.0053703		0.0053262
994		0.0053576		0.0053137
995		0.0053450		0.0053012
996		0.0053324		0.0052888
997		0.0053199		0.0052765
998		0.0053074		0.0052642
999		0.0052949		0.0052519
1000		0.0052826		0.0052397
1001		0.0052702		0.0052276
1002		0.0052579		0.0052155
1003		0.0052457		0.0052034
1004		0.0052335		0.0051915
1005		0.0052214		0.0051795
1006		0.0052093		0.0051676
1007		0.0051973		0.0051558
1008		0.0051853		0.0051440
1009		0.0051734		0.0051322
1010		0.0051615		0.0051205
1011		0.0051497		0.0051089
1012		0.0051379		0.0050972
1013		0.0051262		0.0050857
1014		0.0051145		0.0050742
1015		0.0051029		0.0050627
1016		0.0050913		0.0050513
1017		0.0050797		0.0050399
1018		0.0050682		0.0050286
1019		0.0050568		0.0050173
1020		0.0050454		0.0050061
1021		0.0050340		0.0049949
1022		0.0050227		0.0049837
1023		0.0050114		0.0049726
1024		0.0050002		0.0049616
1025		0.0049890		0.0049505
1026		0.0049779		0.0049396
1027		0.0049668		0.0049286
1028		0.0049558		0.0049178
1029		0.0049448		0.0049069
1030		0.0049338		0.0048961
1031		0.0049229		0.0048854
1032		0.0049120		0.0048746
1033		0.0049012		0.0048640
1034		0.0048904		0.0048533
1035		0.0048797		0.0048428
1036		0.0048690		0.0048322
1037		0.0048583		0.0048217
1038		0.0048477		0.0048112
1039		0.0048372		0.0048008
1040		0.0048266		0.0047904
1041		0.0048161		0.0047801
1042		0.0048057		0.0047698
1043		0.0047953		0.0047595
1044		0.0047849		0.0047493
1045		0.0047746		0.0047391
1046		0.0047643		0.0047290
1047		0.0047540		0.0047189
1048		0.0047438		0.0047088
1049		0.0047337		0.0046988
1050		0.0047235		0.0046888
1051		0.0047135		0.0046788
1052		0.0047034		0.0046689
1053		0.0046934		0.0046590
1054		0.0046834		0.0046492
1055		0.0046735		0.0046394
1056		0.0046636		0.0046296
1057		0.0046537		0.0046199
1058		0.0046439		0.0046102
1059		0.0046341		0.0046006
1060		0.0046244		0.0045909
1061		0.0046146		0.0045814
1062		0.0046050		0.0045718
1063		0.0045953		0.0045623
1064		0.0045857		0.0045528
1065		0.0045762		0.0045434
1066		0.0045666		0.0045340
1067		0.0045571		0.0045246
1068		0.0045477		0.0045153
1069		0.0045382		0.0045060
1070		0.0045289		0.0044967
1071		0.0045195		0.0044875
1072		0.0045102		0.0044783
1073		0.0045009		0.0044691
1074		0.0044916		0.0044600
1075		0.0044824		0.0044509
1076		0.0044732		0.0044418
1077		0.0044641		0.0044328
1078		0.0044550		0.0044238
1079		0.0044459		0.0044149
1080		0.0044369		0.0044059
1081		0.0044278		0.0043970
1082		0.0044189		0.0043882
1083		0.0044099		0.0043793
1084		0.0044010		0.0043705
1085		0.0043921		0.0043618
1086		0.0043833		0.0043530
1087		0.0043745		0.0043443
1088		0.0043657		0.0043357
1089		0.0043569		0.0043270
1090		0.0043482		0.0043184
1091		0.0043395		0.0043098
1092		0.0043308		0.0043013
1093		0.0043222		0.0042928
1094		0.0043136		0.0042843
1095		0.0043050		0.0042758
1096		0.0042965		0.0042674
1097		0.0042880		0.0042590
1098		0.0042795		0.0042506
1099		0.0042711		0.0042423
1100		0.0042627		0.0042340
1101		0.0042543		0.0042257
1102		0.0042459		0.0042174
